,index,review,sentiment
4492,47123,wallac gromit main charact best cartoon ever craft excel mix visual humor claymat make grand day wrong trouser also close shave best anim footag ever put televis win sever oscar also countless award nick park becam quit popular man u k yet impact unit state big third wallac gromit short specul full length wallac gromit movi yet year noth happen instead full length wallac gromit film get anoth brilliant claymat film nick park chicken run almost got nomin best pictur academi award perhap success film ultim drove park final work wallac gromit project year later kind film take long know lot anticip wallac gromit final hit big screen despit rather weak trailer market campaign movi deliv mani way film delight kid parent ton adult humor hidden beneath brilliant anim wallac gromit cur rabbit one film perfectli manag equal appeal kid adult rather difficult techniqu one pixar alreadi perfect dreamwork lot troubl late despit dreamwork logo slap onto poster film mainli creativ staff aardman anim wallac gromit first seen run busi protect townspeopl crop ruin rabbit appar run around wild great number late busi gotten plenti respect other live town gigant veget contest rapidli approach crop need protect complic aris wallac attempt manipul rabbit like veget great eat machin unleash area wallac gromit find gigant anim stop eat away garden also approv townspeopl add wallac want impress ladi tottington also captur attent snobbi suitor name victor simpl plot ye meet eye prepar fun surpris along way kind like wallac gromit cartoon anim film littl dialogu anim set pace mood film despit requir year produc minut footag payoff fantast massiv amount detail requir one view truli notic even incred detail nearli flawless anim truli unspeak amount visual humor put film whether creativ place shot normal label put funniest posit possibl oh ador rabbit constantli shown film cur rabbit humor come strictli watch movi catch refer late pictur movi madagascar except funnier much fewer pop cultur refer better anim cast great even though film much dialogu import peter salli yet wonder job wallac even though movi stand quot use anytim wrong trouser wrong trouser gromit gone wrong ralph fienn superb job lead villain victor also helena bonham carter known crazi femal lead cult hit fight club lend love voic play wallac love interest even though noth could top final chase wrong trouser cur ware rabbit plenti action scene includ one fantast done chase scene gromit victor evil dog last least rabbit realli steal show moment whether cute express funni movement howl rabbit film even take glori main star funniest rabbit movi cur rabbit end movi audienc roll laughter bottom line despit memor wrong trouser film good entertain chicken run unlik almost everi movi come year movi drag clock short minut yet contain much joy fun leav everyon watch ask littl wrong film pure delight watch film total contrast decent yet vulgar uncut raw movi made surpris amount money earlier year year old virgin wed crasher sin citi famili want harmless entertain good thing highli recommend top anim movi come year among best seen decad wallac gromit cur rabbit total harmless fun second second,1
4493,16167,grow beast war transform familiar origin transform seen awesom movi seen older cartoon base say like origin cartoon live action movi beast war like bw charact think charact like optimu prime better optimu primal mean autobot transform roll sound lot better maxim maxim voic origin optimu prime still make strong believ real command optimu primal besid powermast optimu prime lot power optim optimu look web megatron bw charact seem like humor version evil version origin seri besid cooler robot chang anim robot chang vehicl spaceship gimm origin transform day beast war,0
4494,42886,stori untouch act like great soldier save live hundr thousand told film gunga din base loo rudyard kipl poem film brilliantli direct georg steven star cari grant dougla fairbank jr victor mclagen titl role play sam jaff well known era ben casey bos dr zorba name becam synonym big control hair say dr zorba hair anyon gener know talk set india time british occup three soldier two romant dash figur grant fairbank mclagen big lug cut up realiti three overgrown boy gunga din water carrier treat somewhat meanli verbal anyway mcchesney mclaglen cutter grant fond catch din pronounc deen practic soldier walk salut ape unit maneuv cutter give pointer merri band musket go break ballantin fairbank announc marri love young woman joan fontain leav servic howev gunga din cutter run across thuge murder cult led guru eduardo cianelli gunga din escap warn unit ballantin insist enlist help save cutter buddi movi gunga din start lightheartedli slapstick wonder broad comedi particularli cari grant quit funni fairbank handsom hard decid one look first much film made huge action sequenc excit last part stori becom dramat culmin ten thrill battl grant showiest role fairbank lovesick romant mclaglen mcchesney mostli due treatment gunga din unlik charact although one detect soft heart love eleph anni soft come toward end movi particularli touch tear jerk final scene alway gentl likabl actor sam jaff give beauti perform gunga din simpl brave man big smile power imagin lofti dream without much dialogu jaff convey gunga din soul magnific truli ultim adventur film massiv scope good act rous scene wonder music score beauti cinemat imag anoth one remark year highli recommend,1
4495,26681,modest love movi great score hoagi carmichael frank loesser standout number coupl castl total evoc period hark back penthous serenad open premis hoppiti come may well inspir fred saidi yip harburg open woodi come finian rainbow six year later total agre poster note name disney append would achiev classic statu rather fallen neglect wonder invent never object bare notic real world assum much greater signific pro con insect world actual classic albeit minor one,1
4496,8460,whole even come close sum part problem film featur line diver creativ director time realli famou name cast segment devi around theme love pari resembl end actual consid approach theme differ director take mani form amaz even feel still watch film great effort made turn comprehens whole buffet mani great ingredi glad nobodi tri put singl dish,1
4497,29859,prerequisit make film complet ignor nietzch work person psychoanalyt techniqu vienna histori take well know geniu read describ dement includ crazi physician cure coupl somewhat good look woman role play actor enorm mustach everi charact speak strongest accent show ridicul dream includ anoth prestigi figur noth first one freud mention word use geniu work overdo everyth particularli music done audienc plea stay away,0
4498,17979,insan well craft mini seri recal see twice shown american playhous pb heavili promot time believ might one earli mini seri show pb outsid masterpiec theater seri full length product shown believ first broadcast hour total length edit somewhat hour cut interest slow scene much hope folk hold current right follow restor complet edit version dvd worth creat vh version point would fit well mini seri dramat histori genr,1
4499,10994,watch bourn ident bourn supremaci dvd see theater wait sinc start film disappoint minor spoiler overal good also lack continu first two ident supremaci flow grace adrenalin rush action introspect drama movi felt choppi time plot build time slightli drawn caus follow action feel frenet camera speak frenet trademark greengrass shaki cam present annoy know talk whine nausea messag board mean relev martial art train actor went total wast ridicul camera cut wiggl camera ruin fight movi cheap student director trick make film feel unsettl expect techniqu use horror flick made high school kid classi adult action seri much extrem close also frame get interest shot constant close feel like lazi direct stori stori confus first thrust new name face upon get go gave feel get come movi late know miss crucial inform felt rush compress time reason catch howev stori quit good enjoy follow lead along bourn howev care whole last scene supremaci landi bourn phone middl ultimatum thing basic make movi half prequel thought awkward cast charact star movi action obvious two origin left bourn nicki parson team kind odd think want give bourn someon protect confid unless complet miss someth never even tell team assassin movi pretti quiet felt like gilroy greengrass whoever want leav open end understand disappoint serious damon clive owen ident marton csoka supremaci scene phenomen assassin uninterest castel first fella bourn fight ident cast gener degrad seri went clive owen practic afterthought measur strength first cast second basic trade chri cooper joan allen exactli equal one trade brian cox franka potent actor name later noth david strathairn scott glenn albert finney first name come mind kind seri asid coupl paus seem long act right whole success felt like want get seri though would trim rearrang slower part elimin scott glenn part entir zoom taken camera away seizur victim would perfect end spoileri see leav bourn aliv end understand conclus clearli made refer begin seri silhouett float motionless thought go full circl type end like nicki react news report though spoiler specif warn quot movi bourn last line end look look make give quot first assassin kill love final scene great except vosen strathairn shot bourn would vengeanc angri enough murder shoot pamela landi fax top secret file make sen,1
4500,14380,movi attempt mani thing never realli accomplish anyth plot time travel meander weav along without realli satisfi left hollow feel end unless free air noth el forget,0
4501,2786,mani earli british sound film seen video suffer either poor print transfer qualiti poor sound fortun abl obtain copi movi video excel qualiti enabl focu stori excel stori first sight passeng ill fate bu look like pretti bore lot except alway love jessi matthew film went back show passeng stori day accid discov cast contrari initi appear talent group perform skill direct bring real individu distinct character viewer may differ prefer two passeng go meet tragic end one surviv movi hold interest keep guess film deserv much wider audienc real gem earli british cinema,1
4502,33306,big bad swim low budget indi feel mani time start watch independ film realli good review find pretenti crud vote peopl blind idea film potenti provoc forget film form entertain first foremost know big bad swim messag higher mean metaphor miss get go bb felt right easi warm human major drama meaning insight connect charact straight good film end came around felt sad loss connect look someth big fast insight look elsewher look film tri deliv bb deliv solid enjoy real experi felt reward satiat watch,1
4503,47787,film rate scale one would need creat new rate system one even qualifi film plot call revolv around charli stephen baldwin ex special oper agent target brother man kill still work u gov sound like interest scenario plea fool film deliv action theme stori suggest comedian chri rock said one see actor bad film make one want send actor given actor must desper money poor qualiti work watch film may want send stephen baldwin appear baldwin put effort role film film baldwin forc run citi lo angel order protect honeycomb wife murder brother man previous kill howev throughout pictur appear baldwin bare pull maintain light jog laid back perform succe subtract suspens film might intend portray type person enjoy watch bad film laugh shortcom film howev look well made action thriller would best look somewher el rather rent film,0
4504,20634,normal sort scare horror movi movi except movi got mind simpl movi time extremelli effect great atmospher lead shock moment girl father come hill real standout anoth seen famili photo expect jump seat would recommend everyon see movi light stay long time,0
4505,40353,girl hinako move away small villag tokyo leav behind two best friend fumiya sayori return young woman surpris find sayori die teenag reunit fumiya horrifi learn sayori mysteri resurrect via island shikoku oh boy rent like asian horror think chiaki kuriyama nifti actress unfortun describ shikoku one word would fruiti movi silli bore poorli film unimagin unscari kuriyama minim screen time resurrect sayori charact given littl work,0
4506,2979,movi bad realli bad bad made want shoot forehead hate movi first plot went absolut nowher anyth shock movi seen second teaser trailer secondli anyon saw origin know bad movi complet unworthi remak far best part movi hous take place say much actual movi part movi music get suspens posit someon around corner turn maid cat someon actual around corner imposs even startl expect movi save money save time save headach watch trailer absolut point see movi theater dvd tv never,0
4507,31654,mother tell recent widow mid mother two adult child reid heel husband death find awaken life sleepwalk affair young carpent also daughter marri lover film dwell quietli passiv mom tenuou relationship grown son daughter silent need attempt sooth bed young lover convolut aris therefrom somewhat antisept drama rumbl psychodramat undercurr mother excel job deal uncomfort issu realist avoid gratuit sensation play best matur audienc possibl woman may better empath central charact need issu b,1
4508,613,movi ridicul attempt comedi screenplay horribl whole movi done low light cant grasp fact comedi truli bad cinematographi realli sit watch realiz joke go either way insid joke amongst like wannab drama flick went bad realli pointless movi express reveal noth dismay disast turn way anyway unless want bore as suggest stay away gag movi,0
4509,46247,movi one strongli recommend boy stanley yelnat shia lebeouf wrongli convict crime sent camp green lake boy detent center forc dig hole foot deep foot diamit meet boy camp zero magnet armpit squid x ray zigzag dig build charactor find outlaw kate barlow treasur throughout movi book stanley learn past dig hole give movi picki come book movi want movi follow book exactli still real well,1
4510,29315,act movi superb amateur rocket found mistak human touch heart soul watch actor would think actual charact laura dern favorit actress mine left noth perform young actor play rocket boy show talent beyond year especi young homer homer father inspir etern love hate relationship father son felt real get lump throat shed tear first success rocket goe father son come term get pul check may dead,1
4511,6326,pilot mitch macafe jeff morrow see ufo test fli plane noth show radar plane ship start disappear report ufo increas turn giant monster bird attack kill right element classic actual pretti entertain script never realli bore act good monster movi morrow overdo macho hero act mara corday quit good requisit femal love interest also strong take care even though get food coffe everyon movi problem monster dear god terribl look like derang turkey long neck hilari stupid beak teeth strand hair head claw oh ye squawk roar squawk actor idea look like ad product actor morrow corday horrifi final saw theatr morrow said audienc burst laugh left theatr quickli movi end produc sam katzman respons want save money gave world stupidest monster ever see wire move get star morrow corday good script well done get star pathet monster wait till see attack obvious toy train worth look horror fan see stupidest monster ever,0
4512,26275,never finish movi reason dread that act even sure film tbh make lot sen violenc aw mean usus like nude film lol sick happen charact annoy full loud scream camera shake part look like sequel blair project without good qualiti one worst movi seen long time would like time back plea recommend film anyon even consid n,0
4513,35440,pain watch entir empathi struggl charact two main charact cynthia mother monica acknowledg daughter spend great bulk film pathet mewl bitterli bitch respect charact firmli establish redempt toler person quick famili catharsi unbeliev worth wait wish worthi pitch honesti among famili le headach view,0
4514,14365,still tri decid inde worst film ever seen disturb problem film real scientist interview footag edit make look though support idea mani bser popul film b signal ratio interview ten thousand one end interviewe seem say want think lazi simpl research thing assert fact feel open mind wish expand conscious plea open mind enough read actual book quantum theori einstein univers nigel calder slim volum challeng cosmic code heinz pagel bring read book plea complain review open mind recap film unbeliev bad know realli good film question natur realiti thirteenth floor direct roland emmerich craig bierko gretchen mol vincent onofrio smart sexi thought provok,0
4515,43836,saw video year ago would love see dvd good film would love even includ legaci beatl holli etc also know exactli true stori chang made dramat stori buddi crash wake music late much later found famili move new hous ye februari rd well ehelhel littl thing say song alway rememb alway,1
4516,44106,movi realli funni even though meant act stupid voic pretti much guy walk around corn maze hour half threw stupid super natur thing made even dumber even like normal movi weird creepi music play almost whole way movi corn maze horror film child corn realli scari thought thought would someth like realli stupid main charact guy walk around aimlessli yell two littl girl end like kill someon someth worth see friend realli funni bad look horror movi wast time,0
4517,20105,watch movi idea beforehand intrigu first whole hour shape great thriller talent cast good dialogu fell apart sight first vampir believ eye great thriller flush toilet rest movi point total aw gave star brilliant begin alon think littl gener entertain fan vampir zombi movi may disagre opinion,0
4518,14381,rememb last time movi bore walk weatherman island bad thought even stay end movi incomprehens funni went like comment wonder part french humor get charact seriou final gave tri nap want disturb husband enjoy notic let know okay want leav door went would like know end denevu live die etc even care,0
4519,18539,broadcast news direct jame l brook term endear good get great cast includ william hurt albert brook holli hunter everyon give good perform unlik realli care part film realli brilliant prologu short scene jack nicholson main reason entir work film reli charact amus rather amus thing happen could consid noth drama often silli success well still script make worth watch certainli everyon,1
4520,36769,film begin promis linger long sepia world distanc alien left hang noth much el save languid shot grave pensiv male face savour certainli rope wall help u climb shame concept without merit left wonder love coupl father son le estrang real world world prefer claustrophob beyond imagin loss presenc real world rather obvious unnecessarili contrast son enlist arm forc circu least appreci colour left gnaw sen loss sadli enlighten bewild given film appar form attain avail u,0
4521,42293,titl like attack killer tomato anyon go thing would expect either bad scienc fiction movi b comedi make fun bad scienc fiction movi suppos mix dose parodi splash unfortun fall flat soon never suppos take movi serious realiz suppos think funni right found joke situat funni e side side phone convers russian olymp spi eat steroid cereal superman walk loi etc attack killer tomato strive cult classic make cult classic movi differ select group peopl understand similar descript attack killer tomato could enjoy year old bad sen humor therefor qualifi cult film one good actress entir thing sharon taylor loi fairchild thin gawki report endear person love overact natur comedienn unfortun put bad use attack killer tomato funni say amazon woman moon kentucki fri movi hilari moment would still recommend see avoid director cut interrupt produc movi supposedli lost footag dub pretend african dialect found english print tape,0
4522,39363,juvenil bland flick strictli teenag old men bodi desper reliv hormon challeng teenag year burn ga equat fast reckless car plane freedom plot borrow heavili mister roger neighborhood run oil conglomer logan run heavili sedat lack clear sen style star lee major burgess meredith film set post ga crisi world power govern want ahem drive car burn ga sort opposit today enron bush oil grab suv push govern juxtaposit alon make film laughabl wait although film set futur shown sign futur technolog beyond return bicycl golf cart hors believ futur look exactli like today cloth suburban hous green lawn today film made solar panel windmil concess altern energi act flat flavorless even scene could gritti move buddi flick honor romanc horror fall flatter paper doll briefcas continu lack jet flown burgess meredith charact chang color configur moment moment filmmak insult intellig unmatch stock footag plot moron half excit duke hazzard episod even die hard car film sf fan avoid film like month old roadkil unless enjoy heckl exxon execut tri make movi empti hero ga tank,0
4523,16225,black candl rather muddl mess director brought u vampyr much later rest piec among other note one seen rate coupl make love somewher near pin poi voodoo doll pierc man keel sure good either point fast forward man sister come hous investig hear read someth effect cours everybodi el except someth happen devil worship realli hard say moment movi get bit confus time spice thing though simul bestial scene hope simul black goat sure crowd pleaser ugh time echo rosemari babi minu babi hostess alway give one woman herbal tea place reek whatev nasti satan herb keep get remark upon howev herb thing reek film end seem back begin mani viewer might find wonder middl part unwatch good guess depend like see film much anyth much,0
4524,8107,upon recommend friend admir philip baker hall rent first season disc loop typic tv comedi clich genr employ wacki scheme brother sulli ditzi blond lizzi token unrequit love interest piper sarcast asian helper darci remind arliss anyon need remind show plot deal variou bad luck usual sulli befal sam put job airplan jeopardi save day hilari hijink ensu middl descib certain episod describ therein lie problem seem like might even passabl entertain first get uselessli stale watch episod row grow bore beyond belief endless repetit sulli someth wacki mimi roger say someth overtli sexual rus tell gay son darci imperson sandra oh arliss blah blah blah blah blah posit lack annoy laugh track let fool think good go watch far better comedi arrest develop alway sunni phillidelphia two name two top head surpris one still air oh right fox cancel good show forgot needle say trust friend tast show anymor grade,0
4525,26091,rififi terrif heist movi one subsequ heist film drawn ever sinc jule dassin feel seedi underworld thiev live find hollywood glamour ocean eleven robber rififi rob thrill play game rob surviv pay child upbring prove other still someth offer world much laud heist scene nail biter film virtual silenc feel plot went bit longer need high speed race deliv child mother end film classic warn movi bleak also good grade,1
4526,15154,okay made way back direct loo robert iscov written loo john migli suppos base true stori hard believ anyon could stupid blind truth certainli obviou begin dame could get tim matheson look somewhat older rememb play empti head man look romanc somewhat dull empti life well came like traci pollan somewhat vacant look girl kinki sex mean conquer guy come phone sex even old hat believ someon would fall old line mr matheson seem buy cost plenti hardest scene take final threw dame apart put junk hallway front apart stupid chang lock enough trite movi made want wish dame tri could satisfact tell take hike give chestnut bad thought guess blame actor aw actual tri play straight face,0
4527,38503,mgm unsur market garbo first arriv hollywood mayer lot faith appear torrent justifi speak word english must found difficult work also ricardo cortez make easi torrent titl river juscar wind sleepi littl villag spain leonora greta garbo hope someday voic bring great wealth happi struggl parent leonora rafael ricardo cortez love mother thumb cannot get consent marriag meanwhil dona brull martha mattox evict leonora parent home send leonora pari hope give chanc sing career leonora send note rafael urg rememb promis come mother enrag forbid go cours cave request year pas leonora new ident becom la brunna toast pari opera rafael turn mother wish run offic court safe young girl remedio gertrud olmstead hog heiress mack swain play father leonora decid visit old home agre help mother mother still live famili home work skivvi take wash leonora rafael meet leonora full ridicul garbo enchantingli beauti hard believ could happi remedio dam burst torrent flood town leonora hous path rage river rafael attempt rescu find quit safe kindl romanc horizont love scene film similar one flesh devil dona brull goe spread gossip leonora realli got wealth leonora mother believ tell leonora go rafael meet leonora tour america intend go let spend much time listen peopl destroy reput drag ironi secur top govern job come meet year later fresh vibrant ever look older year bow mediocr certainli good film posit messag follow heart lucien littlefield good job cupido barber leonora old faith friend highli recommend,1
4528,144,got back free screen osama witch project hand worst film seen year wors even catwoman decenc least pas fiction septemb tape film crew documentari journalist head afghanistan despit thoroughli unprepar trip condit oh yeah psychot ridicul vendetta filmmak leader aveng wife death sept track osama bin laden made eight tape journey document travel cours attempt kill terrorist leader eight tape thank end point signific narr conveni documentari psychot idiot protagonist given long signific speech probabl learn watch macgyv care noth life life innoc crew get danger seri complet dumb mishap know wear sign back said shoot crew translat supposedli sensibl voic reason littl whine get baffl idiot hero lead doom wish brought along someon trip call moron around tape began root terrorist shoot film crew,0
4529,18051,one atroci rewrit ever view want make movi lousi stori refrain give titl fine book hardli relat wolf book movi titl mind chang help stori flow screen least chang hurt final product last scene movi pain unconvinc actor miscast director screen writer obvious could decid whether make lame comedi preach unconvinc sermon seen movi dislik tri book seen movi like read book,0
4530,8550,one say wilder film human real stori peopl drive bug haunt billi creat pictur like paint stand forev reflect human condit paint good bad u also paint love imagin anyon list greatest film without wilder film last true first saw movi tv kid leav room felt tear well embarrass old man still feel tear well leav room knew peopl love grew around billi preserv film greatest gener way realist way preserv power human spirit,1
4531,7016,oooooh man plea miss want post review episod particular certain recent movi pay true homag game doom plot differ ye charact obvious set entir differ univers obvious doctor univers howev feel pace refer locat perfect origin doom fan listen door open close sound effect ice cake plea doctor doom fan alik check one gem,1
4532,21871,mani minut take paint poem film much long tell stori impact first love two schoolboy boy withhold touch make love one get distract brief encount sensual guy disco rais doubt explor fantasi long lust feel loo grip love theme extens paint music close up silent scene like tell poem realli take long annoy long shame effort promis,0
4533,7957,bridg drama report discov flaw safeti precaut taken nuclear powerpl direct well pretti interest film late amaz solid act pretti good especi jack lemmon dougla fonda good pretti good screenplay bridg direct solid suitabl definit one best film one better one good earli michael dougla film lemmon prime imdb rate rate simpl word solid amaz that film solid amaz,1
4534,10150,movi appear made someon good idea also never made movi consid script edit even funni saw film saw john candi assum incorrectli would hilari instead stupid plot mind control mani flat unfunni moment top candi deliv crudest line ever heard time despit potenti funni cast stori idea left amateurish crude movi probabl stupid averag adult though teen probabl find laugh realli shame could much better mean eugen levi joe flaherti john candi wonder,0
4535,43256,start ok compar film fight club start ridicul even patch fight club violenc blood gore etc would much evid realist secondli film footbal factori much real danni dyer make nichola nickelbi look like embarrass fair enough storylin quit decent fight scene well choreograph decent end might add film whole poor serious poor peopl mention accent spoil film disagre either simpl cast error lack effort coach voic caus film irrit way obviou scene one american geordi play role get wrong good look guy look great skin head footbal hooligan could go forev ridicul footbal scene fake steward situat also gse go play unit north go train expect make sen real organis gangster thug portray film mickey mous cult peopl term accuraci west ham milwal play last coupl year championship togeth hmm ten year ok sure bother would abl waltz milwal firm pub basic poor film peopl like littl knowledg real footbal hooligan actual love footbal intrigu underworld hooligan simpli feel though film insult intellig ross georg,0
4536,6707,one worst movi ever seen extrem bore lot bore dialog annoy charact laughabl look creatur reason watch piec garbag disc horror set got plot preposter total stupid final blood ever except bloodi mark creatur coupl bloodi gunshot wound act terribl richard cardella terribl sheriff quit laughabl plu charact annoy glen robert comic relief funni mark siegel extrem annoy also funni bob hyman decent much richard garrison annoy chemistri kacey cobb ever kacey cobb chemistri richard overal avoid piec garbag cost bomb,0
4537,48524,quit possibl worst film ever seen wors abhorr american dross wors glitter mariah carey american dross par excel imagin writer produc take huge amount recreat pharmaceut discus plot actual thought good idea abject rubbish bowel satan could probabl written better script put mind robert jone exc produc spend tax payer money lotteri money folk piec nonsens account earth thought would good idea make deathlin ask camp christma tree deathlin mind door classic realli bad british film realli need remind certainli need poor second rate badli script badli develop badli piec rubbish like uk fund agenc brought u sex live potato men rest case pay money see absolut utter crap one save grace produc got huge wedg cash cash make hang head shame stagger low low standard film make mgr nation bodi support film actual thought worth support hope british film industri whilst idiot run show harvey wienstein come back forgiv,0
4538,13315,good film funni yet film good ernest film,1
4539,23792,hubi like stane troll bluth troll central park lack spark person main charact carri entir movi suppos like nice charact design unapp top head sort dome narrow pudgi bottom half head penguin teeth know iago parrot aladdin teeth mayb work made look like voic actor gilbert gottfri hubi weeni littl voic provid martin short look funni big set chomper beak tim curri usual delight evil sort dippi surfer dude accent villain might good voic comic relief accomplic supposedli menac main villain entir plot revolv around hero villain love femal penguin marina dull suitor worst pace keep cut back villain watch threaten marina time dialogu time song barri manilow may great songwrit anim film like thumbelina song feel limp listless especi ballad song like ish good ship miseri song read distributor made cut film filmmak wish could caus problem though suspect real problem cut rest,0
4540,25236,rememb harrison ford biggest star hollywood made great movi day feel like distant memori hollywood homicid mean terribl routin surprisingli bore buddi cop movi comedi particularli funni action movi especi excit overabund subplot cannot mask weakest central storylin ford least appear enjoy last project abl carri film time hartnett adequ ford exactli newman redford far chemistri concern hollywood homicid reason amus diver bare take ford even,0
4541,36269,well craft piec everyon favorit master suspens usual technic element camera work light outstand especi film time find first part film excit latter one certainli made one thrill scene anoth thing like movi choic farley granger part guy hain somehow find believ hand robert walker shine sinist bad guy bruno anthoni overal would highli recommend,1
4542,34514,spoiler spoiler movi diver realli interest roughli knew would involv nazi histori underwat scene everybodi would speak danish decid check one reason fact stori evolv around sunken wwii german submarin got fetish german sub especi wreck dive upon bit sceptic danish part reason sub could weigh part know nordic film alway good sure budget size say least sceptic upon view surpris thought actor inadequ see young two main actor particular issu perform well actor mostli consist peopl beyond make interest interact young old often seen screen uniqu anyway somewhat rare good danish languag nearli imposs understand problem subtitl anoth issu submarin suspect would interior shot well underwat exterior shot submarin decid budget slim thought could turn adequ best right aw worst surpris exterior scene wreck beauti interior scene realist fetish german sub knew sub look like especi insid let team done seriou research good suspect peopl watch movi see sub wreck scene feel must issu warn submarin movi actual model exist war special purpos sub give hint expect cross type vii type ix japanes transport sub similar god good design make nice wreck set danish island peninsula rememb summertim two brother travel grandfath celebr come summer everi year grandfath marin sort cinematographi quit nice lot pretti summer scene island dock newfound teenag love nice dive weather gener feel perfect good plot wise island get visitor suspect kind gather men hire one boat old minesweep crew one visitor man german eagl swastika tattoo back island senior citizen rememb german u boat sunk toward end world war ii ever sinc rumor nazi gold depth grandfath one young men search sunken u boat shortli german bodi start float ashor back submarin ever found expectkey element nazi experi nazi histori treasur hunt secreci competit teen love conspiraci surpris warn spoiler expect element supernatur appear movi caught guard big fan supernatur event nevertheless fit well stori pose problem like dusk til dawn everybodi turn vampir toward end bit subtl overal realli good movi gave due fact hollywood movi unlimit resourc later learn fair budget actor season danish veteran even hollywood product would give defin worth ye child stori way matur tale lot suspens grand aura adventur found appeal cinematographi realli nice medusa,1
4543,44063,jim carrey shine beauti movi one favorit movi read make thought incred wait till come dvd saw theater mani time even count time seen,1
4544,26942,take tell woebegon man lose wife anoth find unlik alli blind date unlik romant comedi littl indi mostli tongu cheek situat comedi featur roger sheedi littl emphasi romanc sort road trip flick mani fun poignant moment keep move stay fresh worthwhil watch indi lover,1
4545,29410,bright hilari english comedi school girl antic neglect gem signific question audienc film rate voter mani voter make comedi like anymor film get distribut seen would never miss chanc see old art hous classic art hous,1
4546,38696,great fan martin ami whose book film base unfortun director unabl translat book screen novel thoroughli post modern highli artifici wildli overblown charact disintegr tradit plot line charact develop hilari examin human greed excess empti one moral contemporari british writer director film complet miss point novel hand film scream along breakneck speed indulg everi known trick shot odd camera angl possibl like ken russel acid suffer older director self indulg crank hundr even brief glimps gorgeou actor christian solimeno peni enough save wretch film abysm,0
4547,3562,recap sinc warrior queen gedren rais slaughter sonja famili train art sword fight gedren taken power talisman threaten destroy world destroy kill sonja sister process sonja reveng save world along way meet conan like conan kalidor child princ tarn bodyguard falcon first sonja declin help later forc accept togeth go save world comment watch movi like think stori best element movi movi big troubl movi like draw strength upon good swordfight effect stori realli realli bad simpl uncompl realli offer noth way charact develop even suspens predict bore obviou coupl sonja kalidor chemistri kid annoy scene drawn long becom bore though movi long materi enough fill time back point fight slow unev realli bad clearli show fighter clearli block oppon stroke far ahead oppon even begun strike honest opinion believ kid fight stick creat excit fight play knight movi realli bad spin avoid like conan movi,0
4548,14438,flip tv saw secret life gave georg duran shot host know jim connor energet nobodi could much georg well dull realli seem want host voic over monoton get involv guest seem like interview guest unwrap happen shot know georg go get better host show doubt host show show seem pack info saw le host formula show delic fear disrupt good,0
4549,16710,god aw norri film one annoy perform ever calvin level weak script charact terribl hardli action plu even chuck norri stink christoph neam weak main villain stori interest plu norri seem bore whole thing blame calvin level give one annoy perform movi ever stand tempt rip tape vcr plu norri level chemistri togeth look great martial art move norri go near howev want movi uninterest stori hardli action bad act look god aw norri film one annoy perform ever calvin level avoid like plagu direct incred bad aaron norri incred bad job suspens thrill bland camera work keep film dull pace littl bit blood violenc get gori impal rip heart explod bodi gunshot wound act realli bad chuck norri amaz usual seem bore one liner flat act great huge norri fan absolut worst norri still rule calvin level incred annoy whini wimpi perform sever grate hope get good sadli christoph neam pretti weak main villain voic cool act big time shere j wilson beauti okay rest cast terribl overal plea avoid worth tortur even huge norri fan like bomb,0
4550,38290,great book great movi great soundtrack frank sinatra show movi want put effort could act end bit schmaltzi time understand studio want happi end graphic natur heroin addict groundbreak period plu add terrif soundtrack got one great american movi,1
4551,29293,good lord come atheist movi bad much alreadi said review one rate piec fulli agre like add thing among three guy eat digest end product got chop axe rape broomstick ball blown away ex boyfriend suffer worst tortur listen girl endless pointless babbl kitchen tabl least merci mute button director cut point endless graveyard invert scene suffer would minut thing made flick least somewhat bearabl emili haack tit one point forget buy wast time saniti brain fri watch feel urgent need watch suffer scrapbook right,0
4552,11950,horrend comedi beauti crazi woman liv tyler comed destroy live three men matt dillon paul reiser john goodman dillon hire hit man michael dougla kill happen comedi year produc worst comedi ever save silverman sugar spice freddi got finger tomcat etc etc one worst one repeat one funni moment joke either stupid unfunni smutti real sick also strong hatr woman garbag main femal charact tyler constantli use sex object also extrem bloodi violenc thrown end bearabl moment come reba mcentir psychiatrist andrew dice clay two role psycho dillon goodman reiser hit time career low way go poor tyler quit intellig gutsi independ film dougla agre utter piec crap avoid cost,0
4553,26398,great idea stori septemb director differ countri differ result ken loach talk immigr usual brilliant usual frenchman good job also burkina faso film nice surpris howev israel film bit bore mexican guy well quit direct work mexican restaur,1
4554,42710,enjoy ralph bakshi film wizard cool world underr anim lord ring frank frazetta collector fan also sword sorceri fan love world edgar rice burrough robert e howard miss fire ice theatric releas back look forward see video reviv ever sinc therefor releas dream come true howev bought trepid hope would worth watch put shelf collect gather dust day die fortun fear groundless pleasantli impress movi frazetta art gritti film physic sexual hard find fantasi sword sorceri film without cheesi dirti art good see glimps frazetta best even young boy love watch ask watch howev wife object due scantili clad princess frazetta esquir mind believ sex scene roto scope use person enjoy roto scope give fluid realist movement charact hard find anim despit continu problem recommend film bakshi frazetta conan sword sorceri fan enjoy,1
4555,4247,tom hulc turn yet anoth oscar worthi perform dominick luciano brain damag garbag man help put brother ray liotta eugen medic school must see movi lover lover life peopl small studder erat danc repeat word oh jeez whenev nicki bind belieavablitli tom perform excel concentr rememb actor screen,1
